customer_id,product_id,sale_month,sale_year,unit_sale,product_rate,total_amount
1232,8407,April,2025,4,127.5,510
1232,8485,April,2025,5,93.5,467.5
1232,8603,April,2025,15,51.85,777.75
1232,8974,April,2025,6,119,714
1232,8980,April,2025,6,93.5,561
1245,16,April,2025,2,255,510
1245,23,April,2025,10,79.67,796.7
1245,25,April,2025,20,118.15,2363
1245,50,April,2025,10,170,1700
1245,8407,April,2025,4,127.5,510
1245,8413,April,2025,10,95.17,951.7
1245,8467,April,2025,10,333.2,3332
1245,8485,April,2025,10,93.5,935
1245,8594,April,2025,12,228.02,2736.24
1245,8602,April,2025,1,362.34,362.34
1245,8603,April,2025,15,51.85,777.75
1245,8620,April,2025,4,144.5,578
1245,8633,April,2025,20,79.81,1596.2
1245,8664,April,2025,20,63.75,1275
1245,8673,April,2025,10,41.34,413.4
1245,8901,April,2025,10,187,1870
1245,8974,April,2025,20,119,2380
1245,8975,April,2025,10,34,340
1245,8980,April,2025,3,93.5,280.5
1245,8981,April,2025,7,85,595
1245,9006,April,2025,3,229.5,688.5
1245,9047,April,2025,3,212.5,637.5
1247,8467,April,2025,2,333.2,666.4
1247,8974,April,2025,10,119,1190
1248,25,April,2025,10,118.15,1181.5
1248,8164,April,2025,10,119,1190
1248,8406,April,2025,10,92,920
1248,8457,April,2025,10,61.2,612
1248,8467,April,2025,1,333.2,333.2
1248,8664,April,2025,10,63.75,637.5
1248,8974,April,2025,4,119,476
1258,8457,April,2025,10,61.2,612
1258,8620,April,2025,5,144.5,722.5
1258,9006,April,2025,5,229.5,1147.5
1277,3,April,2025,2,324.7,649.4
1277,8467,April,2025,2,333.2,666.4
1277,8602,April,2025,3,362.34,1087.02
1277,8974,April,2025,2,119,238
1277,8980,April,2025,2,93.5,187
1282,3,April,2025,8,324.7,2597.6
1282,25,April,2025,10,118.15,1181.5
1282,8164,April,2025,10,119,1190
1282,8467,April,2025,2,333.2,666.4
1282,8603,April,2025,10,51.85,518.5
1282,8974,April,2025,10,119,1190
1316,16,April,2025,2,255,510
1316,25,April,2025,10,118.15,1181.5
1316,8467,April,2025,1,333.2,333.2
1316,8474,April,2025,5,125.65,628.25
1316,8603,April,2025,5,51.85,259.25
1316,8981,April,2025,1,85,85
1316,9001,April,2025,2,55.25,110.5
1323,3,April,2025,2,324.7,649.4
1323,8164,April,2025,10,119,1190
1323,8406,April,2025,10,92,920
1323,8467,April,2025,1,333.2,333.2
1323,8474,April,2025,20,125.65,2513
1323,8510,April,2025,1,599.15,599.15
1323,8534,April,2025,10,102,1020
1323,8602,April,2025,1,362.34,362.34
1323,8815,April,2025,10,101.88,1018.8
1325,25,April,2025,10,118.15,1181.5
1325,8457,April,2025,10,61.2,612
1325,8510,April,2025,2,599.15,1198.3
1325,8594,April,2025,2,228.02,456.04
1325,8602,April,2025,2,362.34,724.68
1325,8603,April,2025,10,51.85,518.5
1325,8664,April,2025,10,63.75,637.5
1325,9012,April,2025,2,465.38,930.76
1328,25,April,2025,100,118.15,11815
1328,50,April,2025,48,170,8160
1328,8164,April,2025,100,119,11900
1328,8406,April,2025,50,92,4600
1328,8407,April,2025,10,127.5,1275
1328,8457,April,2025,100,61.2,6120
1328,8467,April,2025,20,333.2,6664
1328,8485,April,2025,100,93.5,9350
1328,8603,April,2025,105,51.85,5444.25
1328,8664,April,2025,50,63.75,3187.5
1328,8974,April,2025,50,119,5950
1328,8980,April,2025,20,93.5,1870
1328,9001,April,2025,100,55.25,5525
1330,25,April,2025,50,118.15,5907.5
1330,8901,April,2025,20,187,3740
1331,3,April,2025,2,324.7,649.4
1331,25,April,2025,5,118.15,590.75
1331,8407,April,2025,2,127.5,255
1331,8457,April,2025,14,61.2,856.8
1331,8467,April,2025,1,333.2,333.2
1331,8485,April,2025,4,93.5,374
1331,8633,April,2025,6,79.81,478.86
1331,8974,April,2025,24,119,2856
1331,8980,April,2025,10,93.5,935
1334,3,April,2025,3,324.7,974.1
1334,8406,April,2025,10,92,920
1334,8457,April,2025,10,61.2,612
1334,8467,April,2025,4,333.2,1332.8
1334,8474,April,2025,10,125.65,1256.5
1334,8594,April,2025,4,228.02,912.08
1334,8664,April,2025,10,63.75,637.5
1334,8901,April,2025,5,187,935
1334,8974,April,2025,10,119,1190
1334,9006,April,2025,4,229.5,918
1339,25,April,2025,10,118.15,1181.5
1339,8164,April,2025,10,119,1190
1339,8457,April,2025,10,61.2,612
1339,8633,April,2025,10,79.81,798.1
1357,23,April,2025,10,79.67,796.7
1357,25,April,2025,10,118.15,1181.5
1357,50,April,2025,10,170,1700
1357,8467,April,2025,3,333.2,999.6
1357,8534,April,2025,10,102,1020
1357,8594,April,2025,3,228.02,684.06
1357,8974,April,2025,10,119,1190
1362,16,April,2025,5,255,1275
1362,50,April,2025,20,170,3400
1362,8407,April,2025,10,127.5,1275
1362,8413,April,2025,10,95.17,951.7
1362,8457,April,2025,100,61.2,6120
1362,8474,April,2025,20,125.65,2513
1362,8512,April,2025,50,104.55,5227.5
1362,8664,April,2025,100,63.75,6375
1362,8901,April,2025,5,187,935
1362,8974,April,2025,20,119,2380
1362,9001,April,2025,100,55.25,5525
1367,44,April,2025,10,90.94,909.4
1367,8406,April,2025,10,92,920
1367,8457,April,2025,20,61.2,1224
1367,8485,April,2025,10,93.5,935
1367,8594,April,2025,2,228.02,456.04
1367,8620,April,2025,10,144.5,1445
1367,8664,April,2025,10,63.75,637.5
1367,8868,April,2025,2,374,748
1367,8981,April,2025,10,85,850
1381,25,April,2025,100,118.15,11815
1381,8407,April,2025,15,127.5,1912.5
1385,16,April,2025,4,255,1020
1385,23,April,2025,10,79.67,796.7
1385,25,April,2025,20,118.15,2363
1385,8164,April,2025,20,119,2380
1385,8467,April,2025,10,333.2,3332
1385,8534,April,2025,10,102,1020
1385,8620,April,2025,10,144.5,1445
1385,8633,April,2025,10,79.81,798.1
1385,8974,April,2025,30,119,3570
1385,9066,April,2025,4,290.03,1160.12
1397,16,April,2025,10,255,2550
1397,8407,April,2025,3,127.5,382.5
1397,8457,April,2025,50,61.2,3060
1397,8467,April,2025,10,333.2,3332
1397,8485,April,2025,20,93.5,1870
1397,8534,April,2025,30,102,3060
1397,8603,April,2025,45,51.85,2333.25
1397,8620,April,2025,10,144.5,1445
1397,8664,April,2025,50,63.75,3187.5
1397,8974,April,2025,10,119,1190
1397,8980,April,2025,10,93.5,935
1397,8986,April,2025,10,93.5,935
1397,9001,April,2025,30,55.25,1657.5
1397,9006,April,2025,10,229.5,2295
1397,9047,April,2025,10,212.5,2125
1406,3,April,2025,3,324.7,974.1
1406,16,April,2025,1,255,255
1406,8467,April,2025,1,333.2,333.2
1406,8620,April,2025,3,144.5,433.5
1406,8673,April,2025,10,41.34,413.4
1421,3,April,2025,1,324.7,324.7
1421,8164,April,2025,7,119,833
1421,8457,April,2025,10,61.2,612
1421,8467,April,2025,2,333.2,666.4
1421,8534,April,2025,5,102,510
1421,8603,April,2025,9,51.85,466.65
1421,8664,April,2025,4,63.75,255
1421,8901,April,2025,2,187,374
1421,8974,April,2025,20,119,2380
1421,8980,April,2025,10,93.5,935
1421,9012,April,2025,1,465.38,465.38
1429,25,April,2025,10,118.15,1181.5
1429,8164,April,2025,10,119,1190
1429,8467,April,2025,1,333.2,333.2
1429,8485,April,2025,10,93.5,935
1440,3,April,2025,2,324.7,649.4
1440,8406,April,2025,5,92,460
1440,8407,April,2025,1,127.5,127.5
1440,8457,April,2025,10,61.2,612
1440,8594,April,2025,2,228.02,456.04
1450,3,April,2025,3,324.7,974.1
1450,25,April,2025,10,118.15,1181.5
1450,50,April,2025,2,170,340
1450,8457,April,2025,20,61.2,1224
1450,8467,April,2025,4,333.2,1332.8
1450,8594,April,2025,1,228.02,228.02
1450,8605,April,2025,3,74.35,223.05
1450,8620,April,2025,4,144.5,578
1450,8974,April,2025,15,119,1785
1450,9006,April,2025,7,229.5,1606.5
1450,9047,April,2025,3,212.5,637.5
1452,3,April,2025,10,324.7,3247
1452,8457,April,2025,100,61.2,6120
1452,8485,April,2025,30,93.5,2805
1452,8534,April,2025,50,102,5100
1452,8974,April,2025,10,119,1190
1453,3,April,2025,2,324.7,649.4
1453,8467,April,2025,1,333.2,333.2
1453,8594,April,2025,9,228.02,2052.18
1453,8603,April,2025,10,51.85,518.5
1453,8620,April,2025,4,144.5,578
1453,8674,April,2025,10,85,850
1453,8974,April,2025,40,119,4760
1453,8980,April,2025,10,93.5,935
1453,9006,April,2025,5,229.5,1147.5
1454,3,April,2025,6,324.7,1948.2
1454,16,April,2025,2,255,510
1454,50,April,2025,6,170,1020
1454,8406,April,2025,3,92,276
1454,8407,April,2025,3,127.5,382.5
1454,8457,April,2025,20,61.2,1224
1454,8467,April,2025,2,333.2,666.4
1454,8485,April,2025,6,93.5,561
1454,8603,April,2025,10,51.85,518.5
1454,8605,April,2025,10,74.35,743.5
1454,8815,April,2025,3,101.88,305.64
1454,8974,April,2025,4,119,476
1457,8485,April,2025,50,93.5,4675
1458,8457,April,2025,300,61.2,18360
1458,8605,April,2025,150,74.35,11152.5
1462,49,April,2025,3,72.25,216.75
1462,8457,April,2025,20,61.2,1224
1462,8527,April,2025,10,29.75,297.5
1462,8594,April,2025,5,228.02,1140.1
1462,8868,April,2025,1,374,374
1462,8974,April,2025,10,119,1190
1462,8975,April,2025,3,34,102
1462,8980,April,2025,10,93.5,935
1462,9004,April,2025,1,85,85
1466,3,April,2025,2,324.7,649.4
1466,16,April,2025,2,255,510
1466,23,April,2025,10,79.67,796.7
1466,25,April,2025,20,118.15,2363
1466,44,April,2025,10,90.94,909.4
1466,8406,April,2025,5,92,460
1466,8457,April,2025,60,61.2,3672
1466,8485,April,2025,30,93.5,2805
1466,8534,April,2025,20,102,2040
1466,8594,April,2025,5,228.02,1140.1
1466,8603,April,2025,10,51.85,518.5
1466,8620,April,2025,15,144.5,2167.5
1466,8664,April,2025,10,63.75,637.5
1466,8901,April,2025,3,187,561
1466,8975,April,2025,10,34,340
1466,8981,April,2025,10,85,850
1466,9001,April,2025,10,55.25,552.5
1466,9004,April,2025,10,85,850
1467,3,April,2025,7,324.7,2272.9
1467,23,April,2025,6,79.67,478.02
1467,25,April,2025,10,118.15,1181.5
1467,44,April,2025,5,90.94,454.7
1467,8164,April,2025,6,119,714
1467,8457,April,2025,20,61.2,1224
1467,8467,April,2025,2,333.2,666.4
1467,8487,April,2025,2,205.7,411.4
1467,8512,April,2025,10,104.55,1045.5
1467,8534,April,2025,6,102,612
1467,8633,April,2025,6,79.81,478.86
1467,8664,April,2025,5,63.75,318.75
1467,8974,April,2025,2,119,238
1467,8975,April,2025,2,34,68
1467,8980,April,2025,2,93.5,187
1467,9065,April,2025,5,99.45,497.25
1473,3,April,2025,10,324.7,3247
1473,8406,April,2025,30,92,2760
1473,8407,April,2025,20,127.5,2550
1473,8413,April,2025,20,95.17,1903.4
1473,8485,April,2025,20,93.5,1870
1473,8510,April,2025,5,599.15,2995.75
1473,8512,April,2025,20,104.55,2091
1473,8602,April,2025,10,362.34,3623.4
1473,8603,April,2025,45,51.85,2333.25
1473,8605,April,2025,20,74.35,1487
1473,8664,April,2025,20,63.75,1275
1473,8796,April,2025,48,85,4080
1473,8891,April,2025,48,72.25,3468
1480,50,April,2025,10,170,1700
1480,8407,April,2025,5,127.5,637.5
1480,8413,April,2025,10,95.17,951.7
1480,8457,April,2025,15,61.2,918
1480,8474,April,2025,4,125.65,502.6
1480,8605,April,2025,20,74.35,1487
1495,8457,April,2025,100,61.2,6120
1495,8510,April,2025,20,599.15,11983
1495,8514,April,2025,20,74.58,1491.6
1495,8534,April,2025,20,102,2040
1495,8603,April,2025,30,51.85,1555.5
1495,8620,April,2025,20,144.5,2890
1495,8664,April,2025,100,63.75,6375
1495,8974,April,2025,30,119,3570
1495,8975,April,2025,20,34,680
1495,9006,April,2025,10,229.5,2295
1495,9012,April,2025,10,465.38,4653.8
1498,50,April,2025,10,170,1700
1498,8485,April,2025,10,93.5,935
1498,8603,April,2025,10,51.85,518.5
1783,25,April,2025,60,118.15,7089
1783,8534,April,2025,60,102,6120
1783,9066,April,2025,20,290.03,5800.6
2006,3,April,2025,8,324.7,2597.6
2006,16,April,2025,5,255,1275
2006,8457,April,2025,10,61.2,612
2006,8467,April,2025,4,333.2,1332.8
2006,8512,April,2025,20,104.55,2091
2006,8527,April,2025,4,29.75,119
2006,8602,April,2025,1,362.34,362.34
2006,8605,April,2025,5,74.35,371.75
2006,8664,April,2025,10,63.75,637.5
2006,8901,April,2025,1,187,187
2006,8974,April,2025,10,119,1190
2006,9065,April,2025,2,99.45,198.9
2009,8457,April,2025,10,61.2,612
2009,8467,April,2025,2,333.2,666.4
2009,8485,April,2025,10,93.5,935
2009,8603,April,2025,15,51.85,777.75
2011,16,April,2025,2,255,510
2011,25,April,2025,30,118.15,3544.5
2011,8164,April,2025,10,119,1190
2011,8457,April,2025,10,61.2,612
2011,8534,April,2025,20,102,2040
2011,8664,April,2025,30,63.75,1912.5
2012,8467,April,2025,30,333.2,9996
2021,25,April,2025,10,118.15,1181.5
2021,8164,April,2025,2,119,238
2021,8534,April,2025,2,102,204
2021,8594,April,2025,2,228.02,456.04
2021,8974,April,2025,2,119,238
2034,50,April,2025,5,170,850
2034,8534,April,2025,3,102,306
2034,8602,April,2025,2,362.34,724.68
2034,8664,April,2025,5,63.75,318.75
2034,8674,April,2025,3,85,255
2034,8901,April,2025,1,187,187
2044,8467,April,2025,10,333.2,3332
2044,8664,April,2025,100,63.75,6375
2044,9001,April,2025,100,55.25,5525
2076,25,April,2025,10,118.15,1181.5
2076,8406,April,2025,5,92,460
2076,8457,April,2025,7,61.2,428.4
2076,8974,April,2025,4,119,476
2096,3,April,2025,5,324.7,1623.5
2096,8467,April,2025,3,333.2,999.6
2096,8603,April,2025,30,51.85,1555.5
2096,8664,April,2025,20,63.75,1275
2096,8974,April,2025,10,119,1190
2096,8975,April,2025,20,34,680
2096,8980,April,2025,10,93.5,935
2096,9065,April,2025,20,99.45,1989
2109,25,April,2025,10,118.15,1181.5
2109,8457,April,2025,10,61.2,612
2109,8467,April,2025,2,333.2,666.4
2109,8534,April,2025,10,102,1020
2132,3,April,2025,2,324.7,649.4
2132,8467,April,2025,2,333.2,666.4
2132,8485,April,2025,10,93.5,935
2132,8510,April,2025,1,599.15,599.15
2132,8664,April,2025,6,63.75,382.5
2132,8974,April,2025,5,119,595
2132,8980,April,2025,5,93.5,467.5
2132,9006,April,2025,4,229.5,918
2145,3,April,2025,5,324.7,1623.5
2145,8164,April,2025,20,119,2380
2145,8457,April,2025,20,61.2,1224
2145,8467,April,2025,3,333.2,999.6
2145,8512,April,2025,10,104.55,1045.5
2145,8534,April,2025,10,102,1020
2145,8664,April,2025,20,63.75,1275
2199,3,April,2025,2,324.7,649.4
2199,8467,April,2025,2,333.2,666.4
2199,8485,April,2025,10,93.5,935
3033,8594,April,2025,10,228.02,2280.2
5001,3,April,2025,10,324.7,3247
5001,16,April,2025,20,255,5100
5001,25,April,2025,10,118.15,1181.5
5001,50,April,2025,10,170,1700
5001,8407,April,2025,4,127.5,510
5001,8457,April,2025,20,61.2,1224
5001,8527,April,2025,30,29.75,892.5
5001,8603,April,2025,10,51.85,518.5
5001,8605,April,2025,20,74.35,1487
5001,8673,April,2025,20,41.34,826.8
5001,8974,April,2025,30,119,3570
5001,9012,April,2025,10,465.38,4653.8
5001,9066,April,2025,4,290.03,1160.12
5002,8406,April,2025,10,92,920
5002,8407,April,2025,5,127.5,637.5
5002,8457,April,2025,20,61.2,1224
5002,8467,April,2025,10,333.2,3332
5002,8510,April,2025,20,599.15,11983
5002,8603,April,2025,240,51.85,12444
5002,8605,April,2025,10,74.35,743.5
5002,8664,April,2025,10,63.75,637.5
5002,8974,April,2025,2,119,238
5002,9001,April,2025,20,55.25,1105
5003,16,April,2025,9,255,2295
5003,8406,April,2025,2,92,184
5003,8457,April,2025,30,61.2,1836
5003,8467,April,2025,5,333.2,1666
5003,8474,April,2025,3,125.65,376.95
5003,8510,April,2025,4,599.15,2396.6
5003,8512,April,2025,10,104.55,1045.5
5003,8534,April,2025,20,102,2040
5003,8603,April,2025,10,51.85,518.5
5003,8974,April,2025,20,119,2380
5003,8980,April,2025,10,93.5,935
5003,9001,April,2025,10,55.25,552.5
5003,9012,April,2025,7,465.38,3257.66
5004,8406,April,2025,10,92,920
5004,8413,April,2025,10,95.17,951.7
5004,8512,April,2025,10,104.55,1045.5
5004,8603,April,2025,20,51.85,1037
5004,8605,April,2025,5,74.35,371.75
5004,8633,April,2025,10,79.81,798.1
5004,8673,April,2025,10,41.34,413.4
5004,9012,April,2025,2,465.38,930.76
5004,9066,April,2025,2,290.03,580.06
5005,3,April,2025,1,324.7,324.7
5005,25,April,2025,10,118.15,1181.5
5005,8407,April,2025,1,127.5,127.5
5005,8891,April,2025,2,72.25,144.5
5005,9066,April,2025,2,290.03,580.06
5006,8457,April,2025,20,61.2,1224
5006,8603,April,2025,30,51.85,1555.5
5006,8974,April,2025,10,119,1190
5006,8980,April,2025,10,93.5,935
5007,3,April,2025,10,324.7,3247
5007,16,April,2025,10,255,2550
5007,50,April,2025,9,170,1530
5007,8406,April,2025,2,92,184
5007,8664,April,2025,20,63.75,1275
5007,8974,April,2025,10,119,1190
5007,9001,April,2025,10,55.25,552.5
5008,16,April,2025,2,255,510
5008,8980,April,2025,3,93.5,280.5
5009,3,April,2025,10,324.7,3247
5009,25,April,2025,25,118.15,2953.75
5009,50,April,2025,10,170,1700
5009,8485,April,2025,10,93.5,935
5009,8603,April,2025,15,51.85,777.75
5009,8664,April,2025,20,63.75,1275
5009,8974,April,2025,20,119,2380
5009,8980,April,2025,20,93.5,1870
5012,8457,April,2025,20,61.2,1224
5012,8467,April,2025,32,333.2,10662.4
5012,8512,April,2025,20,104.55,2091
5012,8603,April,2025,30,51.85,1555.5
5012,8891,April,2025,2,72.25,144.5
5014,3,April,2025,10,324.7,3247
5014,23,April,2025,10,79.67,796.7
5014,25,April,2025,60,118.15,7089
5014,50,April,2025,5,170,850
5014,8467,April,2025,15,333.2,4998
5014,8527,April,2025,10,29.75,297.5
5014,8534,April,2025,10,102,1020
5014,8605,April,2025,20,74.35,1487
5014,8664,April,2025,10,63.75,637.5
5014,8673,April,2025,10,41.34,413.4
5019,8457,April,2025,50,61.2,3060
5026,8457,April,2025,60,61.2,3672
5026,8534,April,2025,10,102,1020
5026,8603,April,2025,75,51.85,3888.75
5026,8673,April,2025,20,41.34,826.8
5026,8891,April,2025,2,72.25,144.5
5027,8510,April,2025,2,599.15,1198.3
5027,8605,April,2025,60,74.35,4461
5027,8673,April,2025,10,41.34,413.4
5027,8891,April,2025,2,72.25,144.5
5027,8974,April,2025,1,119,119
5027,8975,April,2025,2,34,68
5027,9001,April,2025,5,55.25,276.25
5027,9012,April,2025,3,465.38,1396.14
5027,9066,April,2025,1,290.03,290.03
5028,8474,April,2025,20,125.65,2513
5028,8510,April,2025,2,599.15,1198.3
5028,8602,April,2025,2,362.34,724.68
5028,8891,April,2025,20,72.25,1445
5028,8901,April,2025,10,187,1870
5029,3,April,2025,2,324.7,649.4
5029,16,April,2025,2,255,510
5029,25,April,2025,20,118.15,2363
5029,44,April,2025,10,90.94,909.4
5029,8164,April,2025,10,119,1190
5029,8457,April,2025,20,61.2,1224
5029,8467,April,2025,4,333.2,1332.8
5029,8527,April,2025,20,29.75,595
5029,8534,April,2025,10,102,1020
5029,8594,April,2025,5,228.02,1140.1
5029,8673,April,2025,10,41.34,413.4
5029,8974,April,2025,10,119,1190
5029,9065,April,2025,10,99.45,994.5
5029,9066,April,2025,2,290.03,580.06
5031,16,April,2025,2,255,510
5031,25,April,2025,10,118.15,1181.5
5031,49,April,2025,10,72.25,722.5
5031,50,April,2025,25,170,4250
5031,8164,April,2025,10,119,1190
5031,8406,April,2025,30,92,2760
5031,8407,April,2025,60,127.5,7650
5031,8413,April,2025,20,95.17,1903.4
5031,8457,April,2025,10,61.2,612
5031,8467,April,2025,1,333.2,333.2
5031,8474,April,2025,10,125.65,1256.5
5031,8485,April,2025,30,93.5,2805
5031,8510,April,2025,1,599.15,599.15
5031,8527,April,2025,20,29.75,595
5031,8534,April,2025,10,102,1020
5031,8602,April,2025,4,362.34,1449.36
5031,8605,April,2025,10,74.35,743.5
5031,8664,April,2025,12,63.75,765
5031,8673,April,2025,10,41.34,413.4
5031,8800,April,2025,10,59.5,595
5031,8815,April,2025,10,101.88,1018.8
5031,8975,April,2025,20,34,680
5031,9012,April,2025,2,465.38,930.76
5031,9044,April,2025,1,442.59,442.59
5032,8164,April,2025,10,119,1190
5032,8474,April,2025,10,125.65,1256.5
5032,8512,April,2025,10,104.55,1045.5
5032,8527,April,2025,10,29.75,297.5
5032,8633,April,2025,20,79.81,1596.2
5032,9001,April,2025,10,55.25,552.5
5035,3,April,2025,8,324.7,2597.6
5035,25,April,2025,150,118.15,17722.5
5035,50,April,2025,5,170,850
5035,8164,April,2025,20,119,2380
5035,8407,April,2025,5,127.5,637.5
5035,8413,April,2025,5,95.17,475.85
5035,8457,April,2025,10,61.2,612
5035,8510,April,2025,14,599.15,8388.1
5035,8602,April,2025,5,362.34,1811.7
5035,8603,April,2025,10,51.85,518.5
5035,8605,April,2025,10,74.35,743.5
5035,8620,April,2025,10,144.5,1445
5035,8664,April,2025,10,63.75,637.5
5035,8891,April,2025,5,72.25,361.25
5035,8974,April,2025,10,119,1190
5035,8975,April,2025,10,34,340
5035,8980,April,2025,5,93.5,467.5
5035,8986,April,2025,10,93.5,935
5038,8164,April,2025,10,119,1190
5038,8406,April,2025,10,92,920
5038,8467,April,2025,10,333.2,3332
5038,8605,April,2025,20,74.35,1487
5038,8974,April,2025,20,119,2380
5038,9001,April,2025,30,55.25,1657.5
5039,3,April,2025,4,324.7,1298.8
5039,25,April,2025,36,118.15,4253.4
5039,44,April,2025,10,90.94,909.4
5039,8164,April,2025,30,119,3570
5039,8407,April,2025,2,127.5,255
5039,8457,April,2025,60,61.2,3672
5039,8467,April,2025,2,333.2,666.4
5039,8474,April,2025,60,125.65,7539
5039,8487,April,2025,3,205.7,617.1
5039,8594,April,2025,15,228.02,3420.3
5039,8605,April,2025,20,74.35,1487
5039,8800,April,2025,20,59.5,1190
5039,8891,April,2025,6,72.25,433.5
5039,8974,April,2025,10,119,1190
5039,8975,April,2025,1,34,34
5039,8980,April,2025,10,93.5,935
5039,8981,April,2025,15,85,1275
5039,9006,April,2025,6,229.5,1377
5039,9012,April,2025,6,465.38,2792.28
5041,25,April,2025,10,118.15,1181.5
5042,3,April,2025,10,324.7,3247
5042,8164,April,2025,20,119,2380
5042,8527,April,2025,50,29.75,1487.5
5042,8534,April,2025,20,102,2040
5042,8603,April,2025,45,51.85,2333.25
5042,8605,April,2025,20,74.35,1487
5042,8664,April,2025,20,63.75,1275
5042,8673,April,2025,20,41.34,826.8
5042,8891,April,2025,4,72.25,289
5043,3,April,2025,2,324.7,649.4
5043,8603,April,2025,15,51.85,777.75
5043,9001,April,2025,20,55.25,1105
5044,44,April,2025,10,90.94,909.4
5044,50,April,2025,10,170,1700
5044,8407,April,2025,5,127.5,637.5
5044,8413,April,2025,5,95.17,475.85
5044,8474,April,2025,2,125.65,251.3
5044,8485,April,2025,10,93.5,935
5044,8512,April,2025,10,104.55,1045.5
5044,8594,April,2025,5,228.02,1140.1
5044,8603,April,2025,30,51.85,1555.5
5044,8605,April,2025,5,74.35,371.75
5044,8664,April,2025,10,63.75,637.5
5044,8673,April,2025,20,41.34,826.8
5044,8815,April,2025,5,101.88,509.4
5044,8975,April,2025,2,34,68
5044,9001,April,2025,30,55.25,1657.5
5044,9012,April,2025,7,465.38,3257.66
5044,9065,April,2025,10,99.45,994.5
5044,9066,April,2025,1,290.03,290.03
5046,8457,April,2025,5,61.2,306
5046,8467,April,2025,1,333.2,333.2
5046,8605,April,2025,6,74.35,446.1
5046,8633,April,2025,5,79.81,399.05
5046,8664,April,2025,1,63.75,63.75
5048,3,April,2025,2,324.7,649.4
5048,8407,April,2025,10,127.5,1275
5048,8467,April,2025,1,333.2,333.2
5048,8800,April,2025,10,59.5,595
5048,9012,April,2025,1,465.38,465.38
5048,9065,April,2025,10,99.45,994.5
5050,8605,April,2025,80,74.35,5948
5050,8800,April,2025,2,59.5,119
5051,3,April,2025,1,324.7,324.7
5051,16,April,2025,1,255,255
5051,25,April,2025,10,118.15,1181.5
5051,44,April,2025,10,90.94,909.4
5051,50,April,2025,2,170,340
5051,8467,April,2025,1,333.2,333.2
5051,8594,April,2025,2,228.02,456.04
5051,8603,April,2025,10,51.85,518.5
5051,8605,April,2025,20,74.35,1487
5051,8615,April,2025,5,49.73,248.65
5051,8664,April,2025,10,63.75,637.5
5051,8815,April,2025,5,101.88,509.4
5051,9012,April,2025,1,465.38,465.38
5052,16,April,2025,5,255,1275
5052,8485,April,2025,10,93.5,935
5052,8594,April,2025,10,228.02,2280.2
5052,8615,April,2025,5,49.73,248.65
5052,8620,April,2025,5,144.5,722.5
5052,8974,April,2025,10,119,1190
5052,8975,April,2025,10,34,340
5052,8980,April,2025,10,93.5,935
5054,3,April,2025,3,324.7,974.1
5054,25,April,2025,10,118.15,1181.5
5054,44,April,2025,10,90.94,909.4
5054,8467,April,2025,5,333.2,1666
5054,8487,April,2025,5,205.7,1028.5
5054,8527,April,2025,10,29.75,297.5
5054,8594,April,2025,5,228.02,1140.1
5054,8602,April,2025,5,362.34,1811.7
5054,8603,April,2025,15,51.85,777.75
5054,8664,April,2025,10,63.75,637.5
5054,8673,April,2025,10,41.34,413.4
5054,8975,April,2025,10,34,340
5054,9065,April,2025,20,99.45,1989
5054,9066,April,2025,3,290.03,870.09
5056,3,April,2025,2,324.7,649.4
5056,25,April,2025,20,118.15,2363
5056,50,April,2025,5,170,850
5056,8457,April,2025,10,61.2,612
5056,8467,April,2025,3,333.2,999.6
5056,8485,April,2025,10,93.5,935
5056,8603,April,2025,10,51.85,518.5
5056,8974,April,2025,5,119,595
5056,9012,April,2025,4,465.38,1861.52
5056,9065,April,2025,10,99.45,994.5
5058,50,April,2025,5,170,850
5058,8413,April,2025,3,95.17,285.51
5058,8485,April,2025,3,93.5,280.5
5058,8603,April,2025,3,51.85,155.55
5058,8891,April,2025,2,72.25,144.5
5058,8975,April,2025,4,34,136
5058,9012,April,2025,2,465.38,930.76
5058,9066,April,2025,1,290.03,290.03
5061,16,April,2025,6,255,1530
5061,44,April,2025,10,90.94,909.4
5061,8406,April,2025,10,92,920
5061,8457,April,2025,105,61.2,6426
5061,8512,April,2025,10,104.55,1045.5
5061,8603,April,2025,60,51.85,3111
5061,8605,April,2025,40,74.35,2974
5061,8620,April,2025,5,144.5,722.5
5061,8664,April,2025,30,63.75,1912.5
5061,8673,April,2025,50,41.34,2067
5061,8901,April,2025,2,187,374
5061,8974,April,2025,30,119,3570
5061,8975,April,2025,10,34,340
5061,8980,April,2025,30,93.5,2805
5061,9001,April,2025,30,55.25,1657.5
5061,9006,April,2025,20,229.5,4590
5070,23,April,2025,3,79.67,239.01
5070,8457,April,2025,10,61.2,612
5070,8485,April,2025,10,93.5,935
5070,8603,April,2025,25,51.85,1296.25
5070,8620,April,2025,2,144.5,289
5070,8673,April,2025,10,41.34,413.4
5070,8901,April,2025,1,187,187
5070,8975,April,2025,7,34,238
5071,3,April,2025,10,324.7,3247
5071,25,April,2025,20,118.15,2363
5071,49,April,2025,10,72.25,722.5
5071,8413,April,2025,20,95.17,1903.4
5071,8457,April,2025,20,61.2,1224
5071,8474,April,2025,10,125.65,1256.5
5071,8485,April,2025,10,93.5,935
5071,8512,April,2025,10,104.55,1045.5
5071,8534,April,2025,10,102,1020
5071,8594,April,2025,5,228.02,1140.1
